step,api_call,run_time_sec,cpu_pct_mean,cpu_pct_p90,gpu_pct_mean,gpu_pct_p90,cpu_usage_mean,cpu_usage_p90,mem_process,mem_container_limit,mem_container_used,mem_container_avail,mem_system_total,mem_system_used,mem_system_avail,cpus,gpus,gpu_model,node,filename,node_type,project
setup,addPhotos,20,3,3,N/A,N/A,0.2,0.2,0.3,122.8,9.6,113.2,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1644225960,cpu-000192,cpu,000192
match_photos,matchPhotos,863,47,59,N/A,N/A,14.9,18.8,1.4,122.8,14.2,108.7,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-44022021,cpu-000192,cpu,000192
align_cameras,alignCameras,381,68,93,N/A,N/A,21.7,29.8,1.4,122.8,1.6,121.2,122.8,3.4,119.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3097553909,cpu-000192,cpu,000192
align_cameras,optimizeCameras,34,58,89,N/A,N/A,18.5,28.5,1.3,122.8,1.8,121.1,122.8,3.2,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3097553909,cpu-000192,cpu,000192
align_cameras,exportCameras,0,9,9,N/A,N/A,2.8,2.8,0.6,122.8,1.1,121.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3097553909,cpu-000192,cpu,000192
build_depth_maps,buildDepthMaps,1164,20,27,55,97,6.3,8.6,6.5,115.1,21.6,93.6,115.1,9.6,105.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3785861367,cpu-000192,cpu,000192
build_point_cloud,buildPointCloud,1251,68,82,N/A,N/A,21.7,26.3,10.5,122.8,24.2,98.6,122.8,12.5,110.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-823056706,cpu-000192,cpu,000192
build_point_cloud,classifyGroundPoints,471,69,100,N/A,N/A,22.1,32.0,4.3,122.8,17.9,104.9,122.8,6.3,116.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-823056706,cpu-000192,cpu,000192
build_mesh,buildModel,3057,53,94,N/A,N/A,16.9,30.1,15.7,122.8,25.2,97.6,122.8,17.7,105.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1725999586,cpu-000192,cpu,000192
build_mesh,exportModel,13,5,4,N/A,N/A,1.5,1.2,8.2,122.8,20.1,102.8,122.8,10.2,112.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1725999586,cpu-000192,cpu,000192
build_dem_orthomosaic,buildDem (DSM-ptcloud),31,20,38,N/A,N/A,6.3,12.0,0.5,122.8,1.2,121.6,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,exportRaster (DSM-ptcloud),3,8,13,N/A,N/A,2.5,4.2,0.5,122.8,1.3,121.5,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,buildDem (DTM-ptcloud),24,18,43,N/A,N/A,5.8,13.8,0.5,122.8,1.4,121.5,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,exportRaster (DTM-ptcloud),3,9,13,N/A,N/A,2.7,3.9,0.5,122.8,1.5,121.3,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,buildDem (DSM-mesh),34,15,39,N/A,N/A,4.7,12.3,0.7,122.8,1.9,120.9,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,exportRaster (DSM-mesh),3,8,13,N/A,N/A,2.7,4.0,0.6,122.8,2.0,120.8,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),2580,23,56,N/A,N/A,7.1,17.7,13.1,122.8,33.5,89.4,122.8,15.1,107.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),53,8,15,N/A,N/A,2.4,4.7,1.4,122.8,22.6,100.2,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),2116,26,59,N/A,N/A,8.1,18.8,10.5,122.8,42.4,80.4,122.8,12.5,110.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),57,8,16,N/A,N/A,2.4,4.9,1.5,122.8,24.8,98.0,122.8,3.5,119.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1310082593,cpu-000192,cpu,000192
finalize,exportReport,12,10,36,N/A,N/A,3.1,11.5,0.4,122.8,1.1,121.7,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-550731541,cpu-000192,cpu,000192
setup,addPhotos,40,3,3,N/A,N/A,0.2,0.2,0.4,122.8,24.3,98.5,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3333537370,cpu-000195,cpu,000195
match_photos,matchPhotos,1629,47,64,N/A,N/A,15.0,20.3,1.8,122.8,32.1,90.8,122.8,3.8,119.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-333604939,cpu-000195,cpu,000195
align_cameras,alignCameras,848,69,94,N/A,N/A,22.1,30.2,2.6,122.8,3.3,119.5,122.8,4.6,118.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-809174511,cpu-000195,cpu,000195
align_cameras,optimizeCameras,51,63,96,N/A,N/A,20.0,30.6,2.7,122.8,3.6,119.3,122.8,4.6,118.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-809174511,cpu-000195,cpu,000195
align_cameras,exportCameras,0,9,9,N/A,N/A,2.9,2.9,1.3,122.8,2.2,120.6,122.8,3.2,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-809174511,cpu-000195,cpu,000195
build_depth_maps,buildDepthMaps,1402,18,24,43,90,5.6,7.6,5.8,115.1,37.4,77.7,115.1,8.9,106.3,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2341553601,cpu-000195,cpu,000195
build_point_cloud,buildPointCloud,2283,52,80,N/A,N/A,16.4,25.7,19.0,122.8,49.8,73.0,122.8,21.1,101.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2257630772,cpu-000195,cpu,000195
build_point_cloud,classifyGroundPoints,2171,84,100,N/A,N/A,27.0,32.0,8.3,122.8,39.7,83.1,122.8,10.3,112.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2257630772,cpu-000195,cpu,000195
build_mesh,buildModel,6683,50,94,N/A,N/A,16.0,30.1,21.4,122.8,37.9,84.9,122.8,23.4,99.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1156984032,cpu-000195,cpu,000195
build_mesh,exportModel,25,4,4,N/A,N/A,1.2,1.0,9.7,122.8,12.6,110.2,122.8,11.7,111.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1156984032,cpu-000195,cpu,000195
build_dem_orthomosaic,buildDem (DSM-ptcloud),59,21,43,N/A,N/A,6.5,13.6,0.5,122.8,2.0,120.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,exportRaster (DSM-ptcloud),6,8,11,N/A,N/A,2.3,3.5,0.6,122.8,2.3,120.5,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,buildDem (DTM-ptcloud),44,18,44,N/A,N/A,5.7,14.1,0.5,122.8,2.4,120.5,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,exportRaster (DTM-ptcloud),5,8,11,N/A,N/A,2.6,3.3,0.6,122.8,2.6,120.2,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,buildDem (DSM-mesh),52,14,41,N/A,N/A,4.2,13.0,1.3,122.8,3.6,119.2,122.8,3.2,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,exportRaster (DSM-mesh),3,8,12,N/A,N/A,2.5,3.8,0.7,122.8,3.2,119.6,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),7762,26,66,N/A,N/A,8.3,20.9,31.3,122.8,77.1,45.8,122.8,33.4,89.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),85,7,13,N/A,N/A,2.2,3.9,2.4,122.8,50.2,72.6,122.8,4.5,118.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),4728,24,65,N/A,N/A,7.6,20.6,17.7,122.8,108.6,14.2,122.8,19.7,103.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),54,7,12,N/A,N/A,2.2,3.7,2.2,122.8,38.5,84.4,122.8,4.3,118.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3622046939,cpu-000195,cpu,000195
finalize,exportReport,19,12,21,N/A,N/A,3.6,6.8,0.6,122.8,1.8,121.0,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2974977315,cpu-000195,cpu,000195
setup,addPhotos,204,3,3,N/A,N/A,0.2,0.2,0.8,122.8,78.8,44.0,122.8,2.8,120.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2542566355,cpu-000339,cpu,000339
match_photos,matchPhotos,7300,44,57,N/A,N/A,13.9,18.2,14.9,122.8,111.9,11.0,122.8,17.0,105.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3427044320,cpu-000339,cpu,000339
align_cameras,alignCameras,15723,60,100,N/A,N/A,19.2,31.9,17.4,122.8,18.7,104.2,122.8,19.5,103.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-522657242,cpu-000339,cpu,000339
align_cameras,optimizeCameras,872,45,100,N/A,N/A,14.4,31.9,18.2,122.8,20.0,102.8,122.8,20.3,102.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-522657242,cpu-000339,cpu,000339
align_cameras,exportCameras,1,5,6,N/A,N/A,1.4,1.7,2.0,122.8,3.8,119.0,122.8,4.1,118.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-522657242,cpu-000339,cpu,000339
build_depth_maps,buildDepthMaps,22508,17,29,43,99,5.3,9.3,10.3,115.1,110.1,5.0,115.1,13.3,101.8,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3047367218,cpu-000339,cpu,000339
build_point_cloud,buildPointCloud,10949,72,89,N/A,N/A,23.0,28.4,41.1,122.8,116.5,6.3,122.8,43.2,79.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1802590329,cpu-000339,cpu,000339
build_point_cloud,classifyGroundPoints,1966,59,100,N/A,N/A,18.8,32.0,17.1,122.8,92.9,30.0,122.8,19.3,103.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1802590329,cpu-000339,cpu,000339
build_mesh,buildModel,21932,57,95,N/A,N/A,18.3,30.4,21.8,122.8,109.5,13.3,122.8,23.9,98.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2101307011,cpu-000339,cpu,000339
build_mesh,exportModel,37,4,4,N/A,N/A,1.2,1.0,10.7,122.8,106.2,16.6,122.8,12.8,110.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2101307011,cpu-000339,cpu,000339
build_dem_orthomosaic,buildDem (DSM-ptcloud),276,18,47,N/A,N/A,5.6,14.9,0.7,122.8,4.3,118.5,122.8,2.9,120.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,exportRaster (DSM-ptcloud),18,9,14,N/A,N/A,2.7,4.4,1.0,122.8,4.8,118.0,122.8,3.1,119.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,buildDem (DTM-ptcloud),259,17,49,N/A,N/A,5.4,15.4,0.8,122.8,5.3,117.5,122.8,2.9,119.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,exportRaster (DTM-ptcloud),18,7,14,N/A,N/A,2.2,4.1,1.0,122.8,5.9,116.9,122.8,3.1,119.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,buildDem (DSM-mesh),345,16,49,N/A,N/A,4.9,15.5,1.9,122.8,7.9,114.9,122.8,4.0,118.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,exportRaster (DSM-mesh),23,7,14,N/A,N/A,2.3,4.6,1.4,122.8,7.5,115.3,122.8,3.5,119.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),14612,28,56,N/A,N/A,9.0,17.9,20.4,122.8,117.2,5.6,122.8,22.6,100.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),258,8,14,N/A,N/A,2.4,4.4,2.6,122.8,113.2,9.7,122.8,4.8,118.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),13388,32,61,N/A,N/A,10.0,19.5,17.9,122.8,118.4,4.5,122.8,20.1,102.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),344,8,13,N/A,N/A,2.4,4.2,3.3,122.8,103.3,19.5,122.8,5.6,117.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-829132898,cpu-000339,cpu,000339
finalize,exportReport,53,7,4,N/A,N/A,2.2,1.0,0.9,122.8,4.1,118.7,122.8,3.0,119.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-686806076,cpu-000339,cpu,000339
setup,addPhotos,40,2,3,N/A,N/A,0.2,0.2,0.4,122.8,20.6,102.2,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3306348831,cpu-000363,cpu,000363
match_photos,matchPhotos,1531,46,58,N/A,N/A,14.7,18.7,3.3,122.8,30.2,92.6,122.8,5.3,117.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1646037948,cpu-000363,cpu,000363
align_cameras,alignCameras,865,64,99,N/A,N/A,20.4,31.7,2.5,122.8,3.2,119.6,122.8,4.4,118.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-4075652190,cpu-000363,cpu,000363
align_cameras,optimizeCameras,69,48,94,N/A,N/A,15.2,30.0,2.8,122.8,3.7,119.1,122.8,4.7,118.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-4075652190,cpu-000363,cpu,000363
align_cameras,exportCameras,0,6,6,N/A,N/A,2.0,2.0,0.8,122.8,0.9,121.9,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-4075652190,cpu-000363,cpu,000363
build_depth_maps,buildDepthMaps,3470,22,32,54,97,6.9,10.2,9.9,115.1,45.6,69.5,115.1,12.7,102.5,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4245183590,cpu-000363,cpu,000363
build_point_cloud,buildPointCloud,2586,68,81,N/A,N/A,21.5,25.8,17.3,122.8,43.3,79.5,122.8,19.4,103.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1800861565,cpu-000363,cpu,000363
build_point_cloud,classifyGroundPoints,749,45,100,N/A,N/A,14.4,32.0,7.0,122.8,35.4,87.4,122.8,9.1,113.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1800861565,cpu-000363,cpu,000363
build_mesh,buildModel,5876,47,94,N/A,N/A,15.1,29.9,16.6,122.8,35.7,87.2,122.8,18.7,104.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-790061087,cpu-000363,cpu,000363
build_mesh,exportModel,22,4,4,N/A,N/A,1.2,1.0,8.5,122.8,13.3,109.6,122.8,10.5,112.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-790061087,cpu-000363,cpu,000363
build_dem_orthomosaic,buildDem (DSM-ptcloud),63,21,60,N/A,N/A,6.7,19.0,0.5,122.8,1.9,120.9,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,exportRaster (DSM-ptcloud),8,8,12,N/A,N/A,2.6,3.7,0.6,122.8,2.1,120.7,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,buildDem (DTM-ptcloud),53,20,61,N/A,N/A,6.2,19.4,0.5,122.8,2.3,120.6,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,exportRaster (DTM-ptcloud),7,9,12,N/A,N/A,2.9,3.7,0.6,122.8,2.5,120.3,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,buildDem (DSM-mesh),88,16,48,N/A,N/A,4.9,15.4,1.2,122.8,3.4,119.4,122.8,3.3,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,exportRaster (DSM-mesh),9,8,11,N/A,N/A,2.5,3.5,0.7,122.8,3.4,119.5,122.8,2.7,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),3480,28,61,N/A,N/A,9.0,19.3,8.5,122.8,53.5,69.4,122.8,10.5,112.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),113,8,17,N/A,N/A,2.5,5.3,1.7,122.8,48.9,74.0,122.8,3.7,119.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),3476,29,62,N/A,N/A,9.2,19.8,7.8,122.8,78.7,44.1,122.8,9.8,113.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),145,8,17,N/A,N/A,2.5,5.4,1.7,122.8,54.9,68.0,122.8,3.7,119.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3498128014,cpu-000363,cpu,000363
finalize,exportReport,19,5,5,N/A,N/A,1.4,1.3,0.5,122.8,1.8,121.0,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2137391640,cpu-000363,cpu,000363
setup,addPhotos,53,3,3,N/A,N/A,0.2,0.2,0.4,122.8,31.4,91.4,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2954290040,cpu-000404,cpu,000404
match_photos,matchPhotos,1821,46,60,N/A,N/A,14.5,19.2,2.8,122.8,40.8,82.0,122.8,4.8,118.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1440756405,cpu-000404,cpu,000404
align_cameras,alignCameras,1303,63,100,N/A,N/A,20.1,31.8,4.1,122.8,5.1,117.8,122.8,6.1,116.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2385305733,cpu-000404,cpu,000404
align_cameras,optimizeCameras,78,45,93,N/A,N/A,14.2,29.9,4.2,122.8,5.1,117.7,122.8,6.1,116.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2385305733,cpu-000404,cpu,000404
align_cameras,exportCameras,0,8,8,N/A,N/A,2.3,2.3,1.4,122.8,2.4,120.5,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2385305733,cpu-000404,cpu,000404
build_depth_maps,buildDepthMaps,3993,20,30,56,99,6.5,9.5,8.0,115.1,57.2,58.0,115.1,10.8,104.3,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4212435335,cpu-000404,cpu,000404
build_point_cloud,buildPointCloud,2724,64,80,N/A,N/A,20.4,25.6,27.9,122.8,66.3,56.5,122.8,29.9,92.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3538162002,cpu-000404,cpu,000404
build_point_cloud,classifyGroundPoints,686,66,100,N/A,N/A,21.2,32.0,6.1,122.8,45.0,77.8,122.8,8.0,114.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3538162002,cpu-000404,cpu,000404
build_mesh,buildModel,6352,51,94,N/A,N/A,16.5,30.0,14.4,122.8,37.8,85.1,122.8,16.4,106.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3771999314,cpu-000404,cpu,000404
build_mesh,exportModel,14,4,4,N/A,N/A,1.2,1.2,7.5,122.8,15.8,107.0,122.8,9.4,113.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3771999314,cpu-000404,cpu,000404
build_dem_orthomosaic,buildDem (DSM-ptcloud),65,19,45,N/A,N/A,5.9,14.3,0.5,122.8,1.6,121.2,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,exportRaster (DSM-ptcloud),7,11,17,N/A,N/A,3.4,5.4,0.6,122.8,1.9,121.0,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,buildDem (DTM-ptcloud),60,18,48,N/A,N/A,5.5,15.1,0.6,122.8,2.0,120.8,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,exportRaster (DTM-ptcloud),6,11,17,N/A,N/A,3.5,5.6,0.6,122.8,2.2,120.6,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,buildDem (DSM-mesh),75,15,47,N/A,N/A,4.7,14.9,0.9,122.8,2.7,120.1,122.8,2.8,120.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,exportRaster (DSM-mesh),7,10,15,N/A,N/A,3.1,4.7,0.8,122.8,2.9,119.9,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),3731,26,52,N/A,N/A,8.3,16.5,10.4,122.8,65.7,57.1,122.8,12.3,110.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),92,7,12,N/A,N/A,2.2,3.9,1.9,122.8,60.6,62.2,122.8,3.9,118.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),3042,29,54,N/A,N/A,9.1,17.2,9.3,122.8,89.5,33.4,122.8,11.2,111.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),100,8,12,N/A,N/A,2.3,4.0,2.5,122.8,63.8,59.1,122.8,4.5,118.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2329337969,cpu-000404,cpu,000404
finalize,exportReport,16,9,21,N/A,N/A,2.7,6.6,0.4,122.8,1.9,121.0,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3616226085,cpu-000404,cpu,000404
setup,addPhotos,57,2,2,N/A,N/A,0.2,0.2,0.4,122.8,31.6,91.3,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3398302696,cpu-000405,cpu,000405
match_photos,matchPhotos,2310,46,59,N/A,N/A,14.6,18.9,2.3,122.8,42.5,80.3,122.8,4.4,118.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-915172165,cpu-000405,cpu,000405
align_cameras,alignCameras,1694,74,100,N/A,N/A,23.8,31.8,2.9,122.8,3.9,118.9,122.8,4.9,118.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2371832501,cpu-000405,cpu,000405
align_cameras,optimizeCameras,95,66,100,N/A,N/A,21.1,31.9,3.0,122.8,4.0,118.8,122.8,5.0,117.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2371832501,cpu-000405,cpu,000405
align_cameras,exportCameras,0,8,8,N/A,N/A,2.4,2.4,1.3,122.8,2.2,120.6,122.8,3.2,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2371832501,cpu-000405,cpu,000405
build_depth_maps,buildDepthMaps,2117,18,24,48,91,5.6,7.7,5.9,115.1,46.6,68.6,115.1,8.7,106.4,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1211714871,cpu-000405,cpu,000405
build_point_cloud,buildPointCloud,2709,54,79,N/A,N/A,17.0,25.1,17.5,122.8,57.3,65.5,122.8,19.5,103.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1284276866,cpu-000405,cpu,000405
